fen,value
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,-0.11202778108923989
rnbqkb1r/ppp2ppp/3p1n2/4p3/4P3/5N1P/PPPP1PP1/RNBQKB1R w KQkq - 1 4,0.07734521041301597
rnbqkb1r/ppp2p1p/3p1np1/4p3/2B1P3/2N2N1P/PPPP1PP1/R1BQK2R b KQkq - 1 5,-0.02499479296842069
rnbq1rk1/ppp2pbp/3p1np1/4p1N1/2B1P3/2N4P/PPPP1PP1/R1BQK2R w KQ - 4 7,-0.059928103529143496
r1bq1rk1/ppp2pbp/2np1np1/4p1N1/2B1P3/2NP3P/PPP2PP1/R1BQ1RK1 b - - 2 8,0.12927258360605834
r1b1qrk1/ppp2pbp/3p1np1/4p1N1/2BnP3/P1NP3P/1PP2PP1/R1BQ1RK1 w - - 1 10,0.05743671390287926
r1b1qrk1/pp3pbp/3p1np1/2p1p1N1/2BBP3/P1NP3P/1PP2PP1/R2Q1RK1 b - - 0 11,0.08479588154870199
r1bq1rk1/pp3pbp/3p1np1/3Np1N1/2BpP3/P2P3P/1PP2PP1/R2Q1RK1 w - - 2 13,-0.03997868031116357
r1bq1rk1/pp3pbp/3p2p1/3Bp1N1/3pP3/P2P1Q1P/1PP2PP1/R4RK1 b - - 0 14,0.8642754128460111
1rb2rk1/pp3pbp/3p2p1/3Bp1q1/2PpP3/P2P1Q1P/1P3PP1/R4RK1 w - - 1 16,-0.8366794890768107
1rb2rk1/p4pbp/1p1p2p1/3Bp1q1/PPPpP3/3P1Q1P/5PP1/R4RK1 b - - 0 17,0.8040623914048921
1r3rk1/p5bp/1pBpb1p1/4ppq1/PPPpP3/3P1Q1P/5PP1/R4RK1 w - - 0 19,-0.7552222263539022
1r4k1/p5bp/1pBpb1p1/4prq1/PPPpQ3/3P3P/5PP1/R4RK1 b - - 1 20,0.7363687637736096
1r4k1/p5bp/1pBp2p1/4p1q1/PPPp1r2/3P3b/4QPP1/R4RK1 w - - 0 22,-0.7305938960959438
1r4k1/p5bp/1p1p2p1/4p3/PPPp1r2/3P3b/4QPB1/R3R1K1 b - - 0 23,-0.6336551189618977
5rk1/p5bp/1p1p2p1/4p3/PPPp1r2/3P4/4QPK1/R3R3 w - - 1 25,0.6366380493098307
6k1/p5bp/1p1p2p1/4pr2/PPPp1r2/3P1P2/4Q1K1/R4R2 b - - 0 26,-0.5597712580014517
6k1/p6p/1p1p1bp1/2P1pr2/PP1p3r/3P1P2/4Q1K1/R4R2 w - - 1 28,0.7282542059818115
6k1/p6p/1p1P1bp1/4p1r1/PP1p3r/3P1P2/4QK2/R4R2 b - - 2 29,-0.49298796667532435
6k1/p6p/1p1P1bp1/4p1r1/PP1p4/3P1P2/4r3/R3KR2 w - - 0 31,0.5226654296858209
6k1/p6p/1p1P1bp1/4p3/PP1p4/3P1P2/6r1/R2K1R2 b - - 2 32,-0.13173000579096333
8/p2P1k1p/1p4p1/4p1b1/PP1p4/3P1P2/6r1/R2K1R2 w - - 1 34,0.37780783595390927
3b4/p2P1k1p/1p4p1/4P3/PP1p4/3P4/6r1/R2K1R2 b - - 0 35,-0.46211715726000974
3b4/p2k3p/1p3Rp1/4P3/PP1p4/3P4/6r1/R2K4 w - - 0 37,0.2705896986456141
3b4/p3k2p/1p4p1/4P3/PP1R4/3P4/6r1/R2K4 b - - 0 38,0.7866188121086977
3b4/p3k2p/1p4p1/4P3/PP1R4/3P4/2K5/r7 w - - 0 40,-0.7552222263539022
3b4/p3k2p/1p4p1/1P1RP3/P7/3P4/2K5/4r3 b - - 2 41,0.8649066177207418
3R4/p6p/1p2k1p1/1P2r3/P7/3P4/2K5/8 w - - 0 43,-0.29588160416130044
R7/p6p/1p2k1p1/1Pr5/P7/3P4/3K4/8 b - - 3 44,0.5816812695738734
R7/p1r4p/1p4p1/1P3k2/P7/3PK3/8/8 w - - 6 46,-0.5135209012396211
5R2/p1r4p/1p4p1/1P4k1/P2P4/4K3/8/8 b - - 0 47,0.5405978980932038
5R2/p2r4/1p4p1/1P1P2kp/P7/4K3/8/8 w - - 1 49,-0.3230063184059049
5R2/p2r4/1p4pk/1P1PK2p/P7/8/8/8 b - - 4 50,-0.23076751278236432
2R5/p2r1k2/1p4p1/1P1PK2p/P7/8/8/8 w - - 7 52,0.874053287886007
8/p1Rr1k2/1p1P4/1P2K1pp/P7/8/8/8 b - - 1 53,-0.9082609959414665
2R5/p2r1k2/1p1P4/1P2K1pp/P7/8/8/8 w - - 4 55,0.9186018928570671
2R5/p4k2/1p1r4/1P4Kp/P7/8/8/8 b - - 0 56,0.2705896986456141
2R5/p3k3/1p6/1P1r3p/P6K/8/8/8 w - - 3 58,-0.18291795686556014
8/p2rk3/1pR5/1P5p/P6K/8/8/8 b - - 6 59,0.7013741309383125
8/p3k3/1pR5/1P5K/r7/8/8/8 w - - 0 61,-0.753065904869552
8/p1R1k3/1p6/1P4K1/1r6/8/8/8 b - - 3 62,0.6858090622290945
8/R7/1p1k4/1r4K1/8/8/8/8 w - - 0 64,-0.6962576726866815
8/R7/1p1k4/3r4/4K3/8/8/8 b - - 3 65,0.06988589031642899
8/8/Rp6/2k5/4K3/8/8/3r4 w - - 6 67,-0.7875700166496489
R7/8/8/1pk5/8/4K3/8/3r4 b - - 1 68,0.8058227180270021
2R5/8/8/1k6/1p6/4K3/8/3r4 w - - 2 70,-0.8366794890768107
1R6/3r4/8/1k6/1p6/8/4K3/8 b - - 5 71,0.8396541756543754
R7/3r4/8/8/1p6/1k6/4K3/8 w - - 8 73,-0.8604304342468398
1R6/2r5/8/8/1p6/1k6/3K4/8 b - - 11 74,0.831352607157051
1R6/8/8/8/1pr5/1k6/8/3K4 w - - 14 76,-0.8366794890768107
1R6/8/8/8/1pr5/8/1k6/3K4 b - - 17 77,0.8503734168441159
8/1R6/8/8/8/1pr5/1k6/3K4 w - - 2 79,-0.8374278407728539
8/1R6/8/8/8/1p6/1kr5/3K4 b - - 5 80,0.8403900815184251
8/1R6/8/8/2r5/1p6/1k1K4/8 w - - 8 82,-0.8454555957266803
8/1R6/8/8/2r5/1pk5/8/2K5 b - - 11 83,0.01749821376048069
8/1R6/8/8/8/1prk4/1K6/8 w - - 14 85,0.8274516110081667
8/2R5/8/8/2k5/1pr5/8/1K6 b - - 17 86,0.00999966667999946
8/1R6/8/8/8/kpr5/8/1K6 w - - 20 88,-0.02749306980470986
8/1R6/8/8/1k6/1pr5/8/1K6 b - - 23 89,0.02249620389370967
8/1R6/8/2k5/8/1p5r/1K6/8 w - - 26 91,-0.0024999947916796877
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.09966799462495582
r1bqkbnr/pppppppp/2n5/8/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 2 2,-0.06490861277463751
r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 2 4,0.03748243175707047
r1bqk2r/pppp1ppp/2n2n2/4p3/1bB1P3/2NP4/PPP1NPPP/R1BQK2R b KQkq - 2 5,-0.08479588154870199
r1bqk2r/ppp2ppp/2n5/3np3/1bB5/2NP4/PPP1NPPP/R1BQK2R w KQkq - 0 7,0.07237324046358946
r2qk2r/ppp2ppp/2n1b3/3Np3/1bB5/3P4/PPP1NPPP/R1BQ1RK1 b kq - 0 8,0.01749821376048069
r2q1rk1/ppp2ppp/2n5/3bp3/1b6/1B1P4/PPP1NPPP/R1BQ1RK1 w - - 2 10,-0.019997333759930933
r2q1rk1/ppp2ppp/2n5/4p3/1b6/1P1PB3/1PP1NPPP/R2Q1RK1 b - - 0 11,0.10461581914865054
r2q1rk1/1pp2ppp/p1nb4/4p3/8/1PPPB3/1P2NPPP/R2Q1RK1 w - - 1 13,-0.03997868031116357
r4rk1/1pp2ppp/p1nb4/4p3/7q/1PPPB1P1/1PQ1NP1P/R4RK1 b - - 0 14,0.18774620586828542
r4rk1/1pp3pp/p1nb4/4pp2/8/1PPPB1Pq/1PQ1NP1P/3R1RK1 w - - 0 16,-0.1853331999081395
4rrk1/1pp3pp/p1nb4/4Pp2/8/1PPPB1Pq/1PQ1N2P/3R1RK1 b - - 0 17,0.25663237659073246
4rrk1/1pp3pp/p2b4/5p2/5Bn1/1PPP2Pq/1PQ1N2P/3R1RK1 w - - 2 19,-0.7409127621606433
4rrk1/1pp3pp/p7/5p2/3N1Rn1/1PPP2Pq/1PQ4P/3R2K1 b - - 0 20,0.7837426664759929
4rrk1/1pp3pp/p7/5p2/3N1R2/1PPP2Pq/1P1Q3P/3n2K1 w - - 0 22,-0.4872897835125242
4rrk1/1pp4p/p5p1/5p2/3N1R2/1PPP1QPq/1P5P/6K1 b - - 1 23,0.9318814446042517
5rk1/1pp4p/p5p1/5p2/3N1R2/1PPP1QPq/1P3K1P/5r2 w - - 4 25,-0.9745153010717768
5rk1/1pp4p/p5p1/5p2/5R2/1PPP1NPq/1P2K2P/8 b - - 0 26,0.9396440370282482
4r1k1/1pp4p/p5p1/5p2/5R2/1PPPKNP1/1P4qP/8 w - - 3 28,-0.9691129062420462
4r1k1/1pp4p/p5p1/5p2/2K2R2/1PPP1NP1/1P3q1P/8 b - - 6 29,0.9711709648689577
4r1k1/2p4p/pq4p1/1p3p2/1K3R2/1PPP1NP1/1P5P/8 w - - 2 31,-0.9564509720670356
4r1k1/7p/pq4p1/1pp2p2/2P2R2/1PKP1NP1/1P5P/8 b - - 1 32,0.9390559334707117
6k1/7p/pq4p1/2p2p2/1pP2R2/1PKP2P1/1P1Nr2P/8 w - - 0 34,-0.9422231290637216
6k1/7p/p3q1p1/2p2p2/1pP2R2/1P1P2P1/1P1Nr2P/3K4 b - - 3 35,1.0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.10708780630223659
rnbqkbnr/pppp1ppp/4p3/8/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq - 0 2,-0.00999966667999946
rnbqkbnr/ppp2ppp/8/3p4/8/3P4/PPP2PPP/RNBQKBNR w KQkq - 0 4,-0.04247442993254818
rnbqkb1r/ppp2ppp/5n2/3p4/8/3P1N2/PPP1BPPP/RNBQK2R b KQkq - 3 5,0.06490861277463751
rnbq1rk1/ppp1bppp/5n2/3p4/8/3P1N2/PPP1BPPP/RNBQ1RK1 w - - 6 7,-0.03748243175707047
rnbq1rk1/ppp1bpp1/5n1p/3p4/3P4/4BN2/PPP1BPPP/RN1Q1RK1 b - - 0 8,0.02749306980470986
rnbq1rk1/pp2bpp1/5n1p/3p4/3p4/2P1BN2/PP2BPPP/RN1Q1RK1 w - - 0 10,0.019997333759930933
r1bq1rk1/pp2bpp1/2n2n1p/3pN3/3B4/2P5/PP2BPPP/RN1Q1RK1 b - - 2 11,0.13418580993090867
r2q1rk1/pp2bpp1/4bn1p/3pN3/3P4/8/PP2BPPP/RN1Q1RK1 w - - 1 13,-0.1021425386146839
r2q1rk1/pp3pp1/3bbn1p/3pN3/3P4/2N2B2/PP3PPP/R2Q1RK1 b - - 4 14,0.08727737447415772
2rq1rk1/pp3pp1/4bn1p/3pb3/3P4/2N2B2/PP3PPP/R2QR1K1 w - - 0 16,0.10461581914865054
2rq1rk1/pp1n1pp1/4b2p/3pP3/8/1QN2B2/PP3PPP/R3R1K1 b - - 2 17,0.6396020496038975
3q1rk1/pp3pp1/1n2b2p/3pP3/2r5/2N2B2/PP3PPP/R2QR1K1 w - - 5 19,0.10461581914865054
5rk1/pp3pp1/1n2b2p/3pP1q1/2r5/2N2B2/PP2QPPP/3RR1K1 b - - 8 20,-0.13909244787845804
5rk1/pp3pp1/4b2p/3pP1q1/2n2r2/2N2BP1/PP2QP1P/3RR1K1 w - - 1 22,0.7258974148490807
5rk1/pp3pp1/4b2p/3pPrq1/2n2P2/2N3P1/PP2Q1BP/3RR1K1 b - - 0 23,-0.7317573500386785
5rk1/pp3pp1/6qp/3bPr2/2n2P2/6P1/PP2Q1BP/3RR1K1 w - - 0 25,0.7968781442047267
5rk1/pp3pp1/6qp/4P2r/2n1BP2/6P1/PP2Q2P/3RR1K1 b - - 2 26,-0.8118731484163844
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.09223708209155926
rnbqkbnr/pppp1ppp/4p3/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,-0.059928103529143496
rnbqk1nr/ppp1bppp/3pp3/8/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4,0.19497153165403217
rnbqk1nr/ppp2ppp/3ppb2/8/2PPP3/2N5/PP2BPPP/R1BQK1NR b KQkq - 2 5,-0.24021286468618025
rnbqk2r/ppp2ppp/3ppbn1/8/2PPP3/2N1B3/PP2BPPP/R2QK1NR w KQkq - 5 7,0.3518030554518814
rnbqk2r/ppp2ppp/3p1bn1/4p3/2PPP2P/2N1BP2/PP2B1P1/R2QK1NR b KQkq - 0 8,0.2331330090426386
rnbqk2r/ppp2ppp/3p2n1/8/2PbP2P/2N2P2/PP2B1P1/R2QK1NR w KQkq - 0 10,0.43819931483276775
rnb1k2r/ppp1qppp/3p2n1/8/2P1P2P/2N1QP2/PP2B1P1/R3K1NR b KQkq - 2 11,-0.19497153165403217
r1b1k2r/ppp1qppp/2np4/4n3/2P1P2P/2N1QP1N/PP2B1P1/R3K2R w KQkq - 5 13,0.4738317916668405
r1b1k2r/ppp1q1pp/2np1p2/4n3/2P1P2P/2N1QP1N/PP2B1P1/R3K2R b KQkq - 1 14,-0.12435300177159621
2kr3r/ppp1q1pp/2np1p2/4n3/2P1P2P/2N1QP1R/PP2B1P1/R3K3 w Q - 1 16,0.15621046576861825
2kr3r/ppp1q1pp/2np1pn1/3N4/2P1P2P/4QP1R/PP2B1P1/2KR4 b - - 4 17,-0.17565907696502286
2kr3r/ppp3pp/2np1p2/3Nq3/2P1Pn1P/Q4P1R/PP2B1P1/2KR4 w - - 7 19,0.0024999947916796877
2kr3r/ppp3pp/2np1p2/3Nq3/2P1P2P/Q4P1P/PP1RB3/2K5 b - - 0 20,0.6764282811209119
1k1r3r/ppp4p/2np1p2/3Nq1p1/2P1P2P/Q4P1P/PPR1B3/2K5 w - - 0 22,-0.6936725684698276
1k1r3r/ppp4p/2np4/3NqppP/2P1P3/Q2B1P1P/PPR5/2K5 b - - 1 23,0.7223300129053857
1k1r2r1/ppp4p/2np4/3Nq1pP/2P1B3/Q4P1P/PPR5/2K5 w - - 1 25,-0.5370495669980353
1k1r2r1/ppp4p/3p4/4q1pP/2PnB3/Q1R1NP1P/PP6/2K5 b - - 4 26,0.8169241874133502
1k1r2r1/ppp4p/3p4/4q1pP/2P1B3/Q1n1NP1P/PP1K4/8 w - - 0 28,-0.853118631283003
1k1r2r1/ppp4p/3p4/6pP/2P1B3/Q1PKNP1P/P6q/8 b - - 2 29,0.7397830512740042
1k1r2r1/ppp4p/8/3pq1pP/2P1B3/1QPKNP1P/P7/8 w - - 0 31,-0.7708828415345883
1k1r2r1/ppp4p/3q4/3P1NpP/4B3/1QPK1P1P/P7/8 b - - 2 32,0.6831516423100883
1k1r2r1/ppp4p/q7/3P1NpP/2Q1B3/2PK1P1P/P7/8 w - - 5 34,-0.18291795686556014
1k1r2r1/ppp1N2p/8/3P2pP/2K1B3/2P2P1P/P7/8 b - - 0 35,0.6844826259620602
1k4r1/ppp4p/1r6/3P1NpP/2K1B3/2P2P1P/P7/8 w - - 3 37,-0.7442768673618373
1k1r4/ppp4p/1r6/3P1NpP/2P1B3/3K1P1P/P7/8 b - - 0 38,0.7708828415345883
1k1r4/pppr3p/8/3P1NpP/2PKB3/5P1P/P7/8 w - - 3 40,-0.4321195876314196
1k1r4/pp1r3p/2pP4/2P2NpP/3KB3/5P1P/P7/8 b - - 0 41,0.49864416881035956
1k1r4/pp2N2p/2pP4/2P2rpP/3KB3/5P1P/P7/8 w - - 3 43,0.9186018928570671
1k3r2/pp2N2p/2pP4/2P3pP/3KB3/5P1P/P7/8 b - - 2 44,-0.8946997631293941
1k6/p6p/2pP4/2P3pP/3KBr2/5P1P/P7/8 w - - 0 46,0.8433029500738807
1k6/p6p/2pP4/2P3pP/4K3/5P1P/P7/8 b - - 0 47,-0.930887539427447
1k6/7p/2pP4/2P3pP/p3KP2/7P/P7/8 w - - 0 49,0.9664187038263724
8/k6p/2pP1P2/2P3pP/p3K3/7P/P7/8 b - - 0 50,-0.9813372922299883
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.11202778108923989
rnbqkb1r/pppppppp/5n2/8/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 2 2,-0.02499479296842069
rnbqk2r/ppppbppp/4pn2/8/3P1B2/8/PPPNPPPP/R2QKBNR w KQkq - 2 4,0.13418580993090867
rnbqk2r/ppp1bppp/4pn2/3p4/3P1B2/4P2P/PPPN1PP1/R2QKBNR b KQkq - 0 5,0.029991003238820143
r1bqk2r/pp2bppp/2n1pn2/2pp4/3P1B2/2P1P2P/PP1N1PP1/R2QKBNR w KQkq - 1 7,0.10708780630223659
r1bq1rk1/pp2bppp/2n1pn2/2pp4/3P1B2/2PBPN1P/PP1N1PP1/R2QK2R b KQ - 4 8,-0.11449570919711116
r1bq1rk1/4bppp/1pn1pn2/p1pp4/3P1B2/2PBPN1P/PP1N1PP1/R2Q1RK1 w - - 0 10,0.14399226586303726
r2q1rk1/4bppp/bpn1pn2/p1pp4/P2P1B2/2PBPN1P/1P1NQPP1/R4RK1 b - - 2 11,-0.012499348999020865
r2q1rk1/4bppp/1pn1pn2/p2p4/P1pP1B2/2PQPN1P/1P1N1PP1/R4RK1 w - - 0 13,0.15132870208509885
r2q1rk1/5ppp/1pnBpn2/p2p4/P1pP4/2P1PN1P/1PQN1PP1/R4RK1 b - - 0 14,-0.10461581914865054
r4rk1/5ppp/1pnqpn2/p7/P1pPp3/2P2N1P/1PQN1PP1/R4RK1 w - - 0 16,0.16838104587081473
r4rk1/5ppp/1pnqp3/p7/P1pPQ3/2P2N1P/1P3PP1/R4RK1 b - - 0 17,-0.13173000579096333
1r3rk1/5ppp/1p1qp3/p3n3/P1pPQ3/2P4P/1P3PP1/R4RK1 w - - 0 19,-0.04995837495787998
1r3rk1/5ppp/1p2p3/p1q1P3/P1p1Q3/2P4P/1P3PP1/R2R2K1 b - - 2 20,0.029991003238820143
5rk1/5ppp/4p3/prq1P3/2p1Q3/2P4P/1P3PP1/R2R2K1 w - - 0 22,-0.00999966667999946
5rk1/5p1p/4p1p1/prq1P3/2p1Q2P/2P5/1P1R1PP1/R5K1 b - - 0 23,0.13418580993090867
1r4k1/5p1p/4p1p1/pr2q3/2Q4P/2P5/1P1R1PP1/R5K1 w - - 1 25,-0.004999958333749996
1r4k1/5p1p/4p1p1/p1r1q3/7P/2P5/RP1RQPP1/6K1 b - - 4 26,0.01749821376048069
1r4k1/5p1p/4p1p1/p1r5/3R3P/2P5/RP2QPP1/2q3K1 w - - 7 28,0.01749821376048069
1r4k1/5p1p/4p1p1/p1r5/5q1P/2P3P1/RP2QP2/3R2K1 b - - 0 29,0.08231333630045613
1r4k1/5p1p/4pqp1/p3r3/3R3P/2P3P1/RP2QP2/6K1 w - - 3 31,0.0
1r4k1/5p1p/4pqp1/p2r4/5R1P/2P3P1/RP2QP2/6K1 b - - 6 32,0.05494460868918742
1r4k1/2q2p1p/4p1p1/p2r4/R6P/2P3P1/RP2QP2/6K1 w - - 9 34,-0.01499887510124078
3r2k1/2q2p1p/Q3p1p1/R2r4/7P/2P3P1/RP3P2/6K1 b - - 0 35,0.044969649583600245
3r2k1/2q2p1p/Q3p1p1/R7/7P/2P3P1/RP1r1P1K/8 w - - 3 37,-0.00749985937816399
R2r2k1/5p1p/1q2p1p1/8/7P/2P3P1/RP1r1P1K/5Q2 b - - 6 38,0.8885512041426692
R7/5pkp/1q2p1p1/8/7P/2P3P1/1P1r1P1K/5Q2 w - - 1 40,-0.17565907696502286
8/5pkp/4p1p1/8/7P/2P3P1/1q1r1P2/R4QK1 b - - 1 41,0.7584263132115813
8/5pkp/4p1p1/8/7P/2q3P1/2r2P2/4RQK1 w - - 0 43,-0.08231333630045613
8/5pkp/4p1p1/2q5/7P/4R1P1/2r2P2/4Q1K1 b - - 3 44,0.8344155694676939
8/5pkp/4p1p1/2q5/7P/4R1P1/5PK1/4r3 w - - 0 46,-0.8321231362048838
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.09966799462495582
rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,-0.1853331999081395
rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,0.0897577847471601
rn1qkbnr/pp2pppp/2p5/5b2/3P4/6N1/PPP2PPP/R1BQKBNR b KQkq - 2 5,-0.221278467898444
rn1qkbnr/pp2ppp1/2p3bp/8/3P3P/6N1/PPP2PP1/R1BQKBNR w KQkq - 0 7,0.09719221716626866
rn1qkbnr/pp2pppb/2p4p/7P/3P4/5NN1/PPP2PP1/R1BQKB1R b KQkq - 2 8,-0.019997333759930933
rn1qkb1r/pp3ppb/2p1pn1p/7P/3P4/3B1NN1/PPP2PP1/R1BQK2R w KQkq - 2 10,0.13909244787845804
rn1qk2r/pp2bppb/2p1pn1p/7P/3P1B2/3B1NN1/PPP2PP1/R2Q1RK1 b kq - 5 11,-0.02249620389370967
r2qk2r/pp1nbpp1/2p1pn1p/7P/3P1B2/3Q1NN1/PPP2PP1/R4RK1 w kq - 1 13,0.09966799462495582
r2qk2r/pp1nbpp1/4pn1p/2pP3P/2P2B2/3Q1NN1/PP3PP1/R4RK1 b kq - 0 14,-0.5682943783549709
r2qk2r/pp2bpp1/1n3n1p/2pP3P/5B2/3Q1NN1/PP3PP1/R4RK1 w kq - 1 16,0.8242721703413975
r2qkb1r/pp3pp1/1n1P1n1p/2p4P/5B2/3Q1NN1/PP3PP1/R3R1K1 b kq - 2 17,-0.9515099470195437
r1kq1b1r/pp3pp1/1n1P1n1p/2p1N2P/5B2/3Q2N1/PP3PP1/R3R1K1 w - - 5 19,0.9498260756930403
r2q1b1N/pp1k2p1/1n1P1n1p/2p4P/5B2/3Q2N1/PP3PP1/R3R1K1 b - - 0 20,-0.9734890371458025
r2q1b1N/pp4p1/1nkP3p/2pn1Q1P/5B2/6N1/PP3PP1/R3R1K1 w - - 3 22,0.9593352933146825
r4b2/pp1q2p1/1nkP3p/2pnNQ1P/5B2/6N1/PP3PP1/R3R1K1 b - - 6 23,-0.9906886330674951
r4b2/pp1n2p1/3P3p/1kpn1Q1P/5B2/6N1/PP3PP1/R3R1K1 w - - 0 25,0.9947235119770993
r4b2/pp1Q2p1/k2P3p/2pn3P/4RB2/6N1/PP3PP1/R5K1 b - - 2 26,-0.9919403952598008
r4b2/pk4p1/1p1P3p/2pn3P/Q3RB2/6N1/PP3PP1/R5K1 w - - 2 28,1.0
3rRb2/pk1P2p1/1p5p/2pn3P/Q4B2/6N1/PP3PP1/R5K1 b - - 2 29,-0.9878803970168317
3b4/pk1P2p1/1p5p/2pn3P/Q4B2/6N1/PP3PP1/R5K1 w - - 0 31,0.9915289207183131
k2b4/p2P2p1/1p1B3p/2pn3P/Q3N3/8/PP3PP1/R5K1 b - - 3 32,-0.9864806789785735
k2b4/p1nP2p1/7p/2p4P/Q3N3/8/PP3PP1/R5K1 w - - 0 34,1.0
1k1b4/p1nP2p1/2Q4p/2N4P/8/8/PP3PP1/R5K1 b - - 2 35,-1.0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.07982976911113136
rnbqkbnr/pppppp1p/6p1/8/8/6P1/PPPPPPBP/RNBQK1NR b KQkq - 1 2,-0.05245181874413747
rnbqk2r/ppppppbp/5np1/8/8/3P2P1/PPP1PPBP/RNBQK1NR w KQkq - 1 4,0.004999958333749996
rnbq1rk1/ppppppbp/5np1/8/8/3PP1P1/PPP1NPBP/RNBQK2R b KQ - 2 5,0.09223708209155926
rnbq1rk1/pp2ppbp/2p2np1/3p4/8/3PP1P1/PPPNNPBP/R1BQK2R w KQ - 0 7,-0.09719221716626866
rnbq1rk1/pp3pbp/2p2np1/3pp3/8/1P1PP1P1/PBPNNPBP/R2QK2R b KQ - 1 8,0.08231333630045613
r2q1rk1/pp1n1pbp/2p1bnp1/3pp3/8/PP1PP1P1/1BPNNPBP/R2QK2R w KQ - 1 10,-0.08727737447415772
r2q1rk1/pp1n1pbp/2p1bnp1/4p3/3pP3/PP1P2PP/1BPNNPB1/R2QK2R b KQ - 0 11,0.06490861277463751
r2q1rk1/pp1n1pbp/4bnp1/2p5/3pPp2/PP1P2PP/1BPNN1B1/R2QK2R w KQ - 0 13,-0.07237324046358946
r2q1rk1/p2n1pbp/4bnp1/1pp5/3pPP2/PP1P1N1P/1BP1N1B1/R2QK2R b KQ - 1 14,0.08231333630045613
r4rk1/p2n1pbp/4b1p1/1pp4n/3pPP1q/PP1P1N1P/1BPQN1B1/R3K2R w KQ - 4 16,0.9288576214547276
r4rk1/p2nqpbp/4b1p1/1pp4n/3pPP2/PP1P1N1P/1BPQN1B1/R2K2R1 b - - 7 17,0.29816104848914665
r4rk1/p2n1p1p/4bqpb/1pp4n/3pPP2/PP1P1N1P/1BPQN3/R2K1BR1 w - - 10 19,-0.21174733686352115
r4rk1/p2n1p1p/4bqpb/1p5n/2PpPP2/P2P1N1P/2PQN3/R1BK1BR1 b - - 0 20,0.481549798364308
r4rk1/p4p1p/4bqpb/2n4n/2PpPP2/P4N1P/2PQN3/R1BK1BR1 w - - 1 22,-0.4910932282528053
r4rk1/p4p1p/4bqpb/7n/2PNnP2/P2Q3P/2P1N3/R1BK1BR1 b - - 1 23,0.9174225103797897
r4rk1/p4p1p/4bqpb/7n/2PN1P2/P2n3P/2P1N3/R1B1KBR1 w - - 0 25,-0.928513764888952
r4rk1/p4p1p/4bqpb/8/2PN1N2/P2P3P/8/R1B1KBR1 b - - 0 26,0.9478318497072341
r4rk1/p4p1p/4b1p1/8/2Pq1B2/P2P3P/8/R3KBR1 w - - 0 28,-0.9503129117179926
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.07734521041301597
rnbqkbnr/p1pppppp/1p6/8/8/6P1/PPPPPPBP/RNBQK1NR b KQkq - 1 2,-0.09719221716626866
rn1qkbnr/pb1ppppp/1pp5/8/8/1P4P1/P1PPPPBP/RNBQK1NR w KQkq - 1 4,0.1268135725243873
rn1qkbnr/pb2pppp/1pp5/3p4/2P5/1P4P1/PB1PPPBP/RN1QK1NR b KQkq - 0 5,-0.0897577847471601
r2qkbnr/pb1npppp/1p6/3p4/8/1P4P1/PB1PPPBP/RN1QK1NR w KQkq - 0 7,0.012499348999020865
r2qkbnr/pb1n1ppp/1p2p3/3p4/3P4/1P3NP1/PB2PPBP/RN1QK2R b KQkq - 1 8,0.03997868031116357
r2qk2r/pb1nbppp/1p2pn2/3p4/3P4/1P3NP1/PB1NPPBP/R2QK2R w KQkq - 4 10,-0.05245181874413747
r2q1rk1/pb1nbppp/1p2pn2/3p4/3P4/1P3NP1/PB1NPPBP/2RQ1RK1 b - - 7 11,0.04995837495787998
r2q1rk1/pb1nbppp/1p2p3/8/3Pp3/1P3NP1/PB2PPBP/2RQ1RK1 w - - 0 13,-0.004999958333749996
r2q1rk1/pb1nb1pp/1p2p3/5p2/3Pp3/1P2P1P1/PB1N1PBP/2RQ1RK1 b - - 0 14,0.12927258360605834
